particle_id,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,K0_eV,speed_m_per_s,r_larmor_m,r_source_m,phi0_rad,theta_rad,theta_deg,angle_component_1_deg,angle_component_2_deg,guiding_center_x_m,guiding_center_y_m,guiding_center_r_m
87,-0.015150879776528058,0.002360599064053705,1.5,-3954618.155810946,-12307872.506244577,1616823.4242075027,99771.9924566781,13028309.497909037,0.015316183956589437,0.015333674900167217,2.9870292892746484,0.19947930477184342,11.42932226363049,8.910382301618709,7.157827508743116,-0.0006816472602030471,-0.0022884813989326844,0.0023878421431500064
88,-0.010829343397595042,0.01085573155162667,1.5,-10634905.073901495,-7115974.069471997,-353099.50395814894,96319.30472233916,12800897.31807849,0.015048836394665715,0.015333674900167217,2.354977609869439,0.19640800695220387,11.253349860937412,11.140363976526986,-1.5906519302348796,-0.0024637478538412187,-0.0016467471850723538,0.0029634152221467264
89,-0.002552756239986584,-0.01511968986200536,1.5,12808924.495328248,-1711051.3850321805,-933428.8535480889,98673.2014650752,12956370.363411069,0.015231611739616424,0.015333674900167217,4.545129813038767,0.07990590833028194,4.578271305484402,-1.9711365741101188,-4.1322135415328285,-0.0005412306635842086,-6.141665411156169e-05,0.0005447041734795705
90,-0.0038355992331742684,0.014846203705543418,1.5,-12816371.487198165,-4139807.8616552227,549063.9016755691,106803.3093765425,13479571.892215705,0.01584669160572083,0.015333674900167217,1.8236234522625414,0.0721850367243144,4.135897948300068,-3.4131237689091574,2.33585915175981,0.0010311917165051832,-0.00022082424504521643,0.0010545708621940472
91,0.00486319965704467,-0.014542038201013595,1.5,12858842.43416202,4061871.231304776,-195629.4742626796,106913.83952863973,13486545.05562887,0.01585488931192458,0.015333674900167217,5.035120385007695,0.02217200930539018,1.2703625565236454,0.9607139504461532,-0.8311737065351855,8.803162802086678e-05,0.0005749189316084698,0.0005816195882652412
92,-0.012071732060538671,0.009454886091465137,1.5,-6178652.068269757,-11330208.366256228,-372478.0885091955,97979.92779721582,12910774.683570934,0.015178009096835384,0.015333674900167217,2.477164202777108,0.1676597473631188,9.60619591813634,-9.461546740980413,-1.6607628626213289,0.0012481507402130644,0.002191213725025772,0.002521764830240072
93,-0.012710352672177048,0.008577209388425813,1.5,-9018521.616253965,-9777950.796033004,-209710.13335819877,104033.09148287654,13303609.745197564,0.015639829110355732,0.015333674900167217,2.5479661581816884,0.1522031623851396,8.720598833212822,8.673337778624981,-0.9066729221221513,-0.0012153161799477747,-0.0020250361379943963,0.0023617291922288872
94,0.010884131512814687,0.010800799375776425,1.5,-10091379.600952523,8863267.956524685,63166.77899388218,106038.33704346219,13431211.827740878,0.01578983913044245,0.015333674900167217,0.7815553230736441,0.0687054141497096,3.9365302604767676,-3.9272823709167346,0.26967326663190055,0.00046440341989028265,-0.0010627065049189244,0.0011597480985122528
95,-0.014512839648108554,0.004949653653772809,1.5,-2779748.0534037217,-12764288.608767983,-1485051.1277481306,101607.46406637703,13147602.054380555,0.015456425231933933,0.015333674900167217,2.8129101833985026,0.16065866210869292,9.205063281046463,-6.518300766290688,-6.499611152080107,0.0004929592575949101,0.001681759799567408,0.001752519572812108
96,-0.01327553998230485,-0.007673436265601182,1.5,6249739.668864654,-11598182.083193865,1003434.5904994167,102621.14068009306,13213022.157739326,0.015533333624205612,0.015333674900167217,3.665688423518697,0.08165601486277964,4.678545023494795,1.7069455865209917,4.356044111521878,0.0003593748450353377,-0.00032619275219768033,0.0004853369868766137
97,0.014698127779569945,0.0043688242948706916,1.5,-3590612.9350592652,12280019.730967091,1929883.1559668228,98407.69149815464,12938927.113097144,0.015211105316227283,0.015333674900167217,0.2889198138723338,0.1497776679222878,8.581628237259064,0.2533349284150684,8.577888121010151,0.00026163920672585793,0.0001476712558594901,0.00030043614014171996
98,-0.009460449384715281,-0.012067372679388764,1.5,8857376.015143165,-9585924.743249578,1388330.3577902722,101261.2971763438,13125186.636358356,0.015430073488759046,0.015333674900167217,4.047499593409576,0.19165437196797985,10.980986638995638,9.13231160232013,6.097782577620318,0.0018088397571489473,-0.0016545711994739205,0.002451429607631276
99,-0.011990416841080449,-0.009557797336266995,1.5,6971578.042500517,-10655680.769143837,-2344279.638579328,98540.67934866477,12947666.974418007,0.015221379966500742,0.015333674900167217,3.814574838963064,0.2044846512167232,11.716107489922914,5.304482883864471,-10.44651310486981,0.0005364859676909202,-0.0013619549068409186,0.0014638095374048218
100,-0.014416922056672825,0.005222446204207254,1.5,-5644700.729283272,-11163677.014102785,-503891.3831209152,92134.88416822358,12519753.884336604,0.014718321944570019,0.015333674900167217,2.794051786393514,0.1271124469257506,7.283006732426186,6.906207946168704,-2.312245417087341,-0.0012928148340596857,-0.0014135087340349396,0.0019155618330813104
101,-0.009748355443709004,-0.011836010818140003,1.5,9520794.19164346,-8751857.583930653,-466056.0875976624,98432.32439187533,12940546.413727017,0.015213008978888361,0.015333674900167217,4.0234116112299905,0.0652062530665851,3.736043098577308,3.1134984450470826,-2.064980742553434,0.0005403977317407858,-0.0006432896692109714,0.0008401495741736392
102,0.006284516744689217,0.013986652037915971,1.5,-12409376.115416165,4349768.700813904,1723223.1794546207,103384.49048259192,13262073.79901994,0.01559099912266089,0.015333674900167217,1.148505995615428,0.15552714150470615,8.911048807953598,-4.851058465444274,7.474892816794947,0.001170894167564134,-0.0006019089262463678,0.0013165437733439636
103,0.001105292261320274,0.015293786809063464,1.5,-13337821.911821429,250410.86877882318,963538.9332065077,105151.43201055836,13374924.531767318,0.015723667338953428,0.015333674900167217,1.498651085664009,0.08968053523349276,5.138316173353412,-3.0527415686009363,4.133166100301456,0.0008109072582957923,-0.00038626239566818925,0.0008982033287981779
104,-0.0063185019988110675,0.013971332020785944,1.5,-12327401.913999869,-3480250.271699572,1375628.13704618,97557.4317911798,12882908.548708469,0.015145249447720421,0.015333674900167217,1.995517823062031,0.18365564179700422,10.52269315873478,8.536592630196,6.152532615026686,-0.00222709218199055,-0.0005208594221589244,0.002287189131824292
105,-0.007310575954824196,-0.013478763487529723,1.5,12621150.798217067,-3755250.3947965503,-570778.6534248446,102113.97561861237,13180331.606987758,0.015494902353515153,0.015333674900167217,4.215416926434737,0.21218094167382967,12.157072451021925,-11.897258792140425,-2.4999287614317307,-0.0028958738126168707,0.0013587614730473149,0.0031987994434221536
106,-0.014983217503389058,-0.0032595673317411117,1.5,3058830.5548578235,-12586245.603432825,2427359.161986709,102079.26813652428,13178091.487561647,0.015492268851354298,0.015333674900167217,3.3558028504331245,0.18681002603082683,10.703426062295424,-1.3705128805568079,10.615320245534415,-0.0001867273665888021,0.00033641812421985034,0.00038476520598514563
107,0.009234237752934112,-0.012241341391624713,1.5,10669509.606579272,7388144.720030628,-118742.8170620823,99008.06427979,12978336.46911682,0.015257435267669175,0.015333674900167217,5.35866733744977,0.041651556911389324,2.3864584211715627,2.3281369273979995,-0.5243684232164169,0.0005486762341464866,0.00030181870809456446,0.0006262109408761892
108,0.010039604957856003,-0.011589992158505166,1.5,11031145.665348057,7389242.470849178,1590246.0732282088,105108.73118319931,13372208.55193884,0.01572047441153011,0.015333674900167217,5.426230557861932,0.171531325848065,9.82802102537741,7.050197582401152,6.847241146941254,0.0013527529145012339,0.001378310159575416,0.0019312377750241919
109,0.004529600699588721,-0.014649378944047543,1.5,12680803.171179514,3364950.6350581106,-598570.6613278175,101386.74890833673,13133314.459007552,0.015439628621516798,0.015333674900167217,5.012265418124737,0.0609711219954818,3.493387962518369,2.3186628407520256,-2.6129604068152257,0.0005737380498977516,0.00025827381921076677,0.0006291905240785105
110,-0.0031354820478593777,0.015009674822312764,1.5,-12822129.658397263,-2804151.7648895094,179881.07967331767,101280.17100963004,13126409.764292296,0.01543151140765725,0.015333674900167217,1.7767322582162042,0.016601355047785104,0.9511875784362915,-0.5368552926541499,0.7852032884041708,0.0001611010030833169,-6.412247999821631e-05,0.0001733932687147126
111,0.013490214365959987,-0.007289424003614066,1.5,5168007.464069511,10968576.366569094,3757784.512373438,94718.09201304794,12694050.303168407,0.0149232261966705,0.015333674900167217,5.78778186639606,0.30538760729839093,17.497421013796377,-3.0607205137008267,17.227644414459395,0.0005954690116809786,-0.001213873448001332,0.0013520621626371193
112,0.0016863730332991914,-0.015240660482294702,1.5,12408582.306785807,2412410.9495445313,-1782768.9102161436,95794.94496285141,12766005.892251242,0.01500781775778396,0.015333674900167217,4.822590298629391,0.16211250581723655,9.28836238961766,-4.657087119965596,-8.036492732399777,-0.001149676408728933,-0.000653032725852893,0.0013221980130913508
113,0.007571927332880115,0.013333698002039837,1.5,-11385092.48223552,5472975.363692297,-1222989.2097888712,94677.28646696718,12691315.643695045,0.01492001130930853,0.015333674900167217,1.0543301207321456,0.11821308802440958,6.773111027007164,-3.904902766848916,-5.534145585871563,0.0011378540961607536,-5.070700067283038e-05,0.0011389833818221582
114,-0.008134716896646816,-0.012997998574989417,1.5,11334410.770024419,-6841218.145855783,-1990672.456722869,105354.40296639691,13387826.93542111,0.015738835507001274,0.015333674900167217,4.153183113406138,0.15011187669210407,8.600776989245796,-0.9189309290791406,-8.55154551916329,-9.212659543378181e-05,0.00032682460495608856,0.00033956094002538493
115,0.012183390416622168,-0.00931056302809756,1.5,8649791.282371799,9347594.191583939,-1100859.2276850026,96052.04512526716,12783125.495680163,0.015027943699328663,0.015333674900167217,5.630657135187363,0.12755691618061732,7.3084729448533725,5.379117230776494,-4.9476130207623505,0.001194284561190629,0.0008582001938824378,0.0014706539993751579
116,0.01515191381201192,0.002353952798460592,1.5,-3147443.9409480398,12714403.730926976,-402960.0483003766,100940.54322471599,13104382.564430365,0.015405616056830034,0.015333674900167217,0.15412470736643014,0.09372207367862109,5.369879268999131,-5.071725128449984,-1.7644284017991863,0.00020475996427146183,-0.0013462072568673762,0.0013616903544531834
117,0.00580199922153994,-0.014193603875593683,1.5,11910996.763700716,6034878.2189117065,533542.233580525,104967.83738279082,13363243.107008042,0.015709934563375997,0.015333674900167217,5.100437580198775,0.09021590258541298,5.168990463107535,-4.6336962402519735,2.2907032895535333,-0.0012926514675077189,-0.00019094162931678448,0.001306677665782961
118,0.005444791589408187,0.014334428153642127,1.5,-11949847.312181257,4085954.292419731,-183981.0737488817,93771.02767284807,12630428.428983975,0.014848431816875627,0.015333674900167217,1.2077889892412057,0.036569460773439165,2.0952757613872834,-1.921799924794344,-0.8347847419050695,0.0006413113227657094,0.0002860928944975298,0.0007022316975112122
119,0.014795566774978038,-0.004026510865648334,1.5,3379921.28778065,12160254.936202504,73576.77817807019,93637.80735176253,12621453.227236442,0.014837880498530392,0.015333674900167217,6.017477102770601,0.007944144203308249,0.45516593469288047,0.30921479933904117,0.33400933516080056,0.0004998746445604996,-5.304859790366146e-05,0.0005026816229125848
120,0.015166059723696208,0.0022610215393263763,1.5,-198058.15609002498,12495673.10755018,-906948.0784390628,92287.35518918774,12530108.868678307,0.01473049534627425,0.015333674900167217,0.14799428654665434,0.1505990957658549,8.628692585869992,7.558096944613363,-4.162872363798094,0.00047604733127012966,0.0020281828004812034,0.0020833018345350705
121,0.014826171396686608,-0.00391231742833963,1.5,3497838.1577040288,12901090.176690266,231152.08691427254,105056.1046565013,13368860.490403406,0.015716538403839866,0.015333674900167217,6.02518717508024,0.01856702728140613,1.0638123013288299,0.38751789754809135,0.9907201883167862,-0.00034045251706443444,0.00019976884673473996,0.0003947347318152243
122,-0.00936551940639589,-0.012141195665684666,1.5,10490471.352136169,-7706196.678332437,-154425.1817268445,99608.8505219748,13017653.535560198,0.015303656722753342,0.015333674900167217,4.055342229156948,0.026307202922348675,1.5072916982448046,-1.345306363973545,-0.6797639668664316,-0.00030605348336565363,0.00019148564238805586,0.0003610200630450015
123,-0.014195875659251836,-0.005796438579945396,1.5,4676697.205789358,-12092283.975512212,68893.10278471078,98809.59653443891,12965322.007519856,0.015242135363414748,0.015333674900167217,3.529249513814809,0.01936746485083184,1.109673995820633,1.0670873311187261,0.30446839699128747,1.9909270787503777e-05,-0.00029847625991963507,0.00029913952730942076
124,0.002992439800128352,0.015038846032413056,1.5,-13075035.62381906,804193.3568621777,1360319.2836554141,101956.8031882687,13170184.208007248,0.015482972990807631,0.015333674900167217,1.37438107480639,0.16989042501836482,9.734004333236076,-7.706474727650903,5.946518950742244,0.0020470237127729572,-0.000332269528321303,0.00207381511232454
125,-0.009730680434889422,0.011850546156953204,1.5,-9741746.914330924,-8503764.763803791,-3073842.0311076352,103843.88954277104,13291506.796943337,0.01562560078841507,0.015333674900167217,2.258281287782587,0.23528258317186124,13.480699008683414,-1.696871621430595,-13.373476453903134,0.0002664128539126096,0.00039807123513954483,0.00047899532041073664
126,0.012465697475111523,-0.008929052155913098,1.5,8415352.101843443,9369915.59434171,-2903640.1480505005,98189.47545661761,12924573.314135347,0.015194230876346184,0.015333674900167217,5.6616100380676455,0.2515571416765137,14.413162524438743,6.205540696620121,-13.008863079396173,0.0014503504015954717,0.0009641025064006849,0.0017415538838222114
127,-0.012066392630280328,0.009461699363007404,1.5,-7931657.269827745,-10453776.454087393,-411214.467935979,101314.90624838528,13128660.500473123,0.015434157390959137,0.015333674900167217,2.4765996791077183,0.03514083868457508,2.0134217451762075,-0.9120901131542515,-1.7949815457086653,0.00022314986466598352,0.00013718018077590183,0.0002619432459487281
128,-0.014144942974711439,-0.005919643079289461,1.5,6208067.112560625,-11686787.743771354,1155065.752897499,103721.11434220626,13283647.162415065,0.01561636093973893,0.015333674900167217,3.537943950261091,0.12654222684847663,7.250335528604763,-5.254824614342189,4.995416253912377,-0.00040586263017826883,0.001378609846471317,0.0014371115417262817
129,0.01526139726397332,-0.0014870573274779232,1.5,906055.2992271989,12636779.6265949,-392571.0525332361,94438.49392756665,12675300.689438049,0.014901184002089903,0.015333674900167217,6.186052803547025,0.040154536633006103,2.3006854773747047,-1.4637329950311864,-1.775004052124926,0.00040549892882306947,-0.0004218915329415186,0.0005851682209795754
130,0.013382969202693764,0.0074844987316298175,1.5,-7698922.523330913,10633787.941881375,-302152.6872619534,101362.17963156891,13131723.049911363,0.015437757748363892,0.015333674900167217,0.5099213561010416,0.11897109495410048,6.816541624920122,-6.687226365244411,-1.3214549800309856,0.0008818037752561358,-0.0015664156370986141,0.0017975638642905099
131,-0.007977520266758223,-0.013095066106647952,1.5,11532876.727450386,-6731713.29285232,-1143539.1815037755,105587.75013356945,13402644.93774888,0.01575625566804041,0.015333674900167217,4.165231888057701,0.08746741295004175,5.0115136069653134,-1.0751591360945554,-4.894823946259037,-6.36647390788933e-05,0.00046307522662701085,0.0004674311334492398
132,-0.008855125438843293,-0.01251832015113723,1.5,9939537.730263092,-8138883.57643502,-377248.2937015942,97092.37291083613,12852165.282052208,0.01510910741965382,0.015333674900167217,4.096731614663873,0.07632722629651618,4.37322792873033,4.036233608069049,-1.6834312512606173,0.0007130106326823284,-0.0008333207776879091,0.001096725891389656
133,0.0014435449129489137,-0.015265574474231797,1.5,12965463.295263574,2176481.762297106,608430.5239154994,101813.81808220617,13160945.977583487,0.015472112453864878,0.015333674900167217,4.806670733839069,0.08558100216406342,4.903430230500799,-4.12436882948338,2.6520199440756493,-0.0011151443056987217,-2.327301182516138e-05,0.0011153871326188493
134,0.014482234231910899,-0.005038499538164734,1.5,4995417.326570741,12617336.385255072,-634478.0618947687,108481.53421584296,13585062.905128945,0.015970707677015836,0.015333674900167217,5.948374512797867,0.06292804785593761,3.605511555142494,2.4144479866000936,-2.6777144161147586,-0.000350806474540789,0.0008341526832129648,0.0009049176103331872
135,-0.0059092533395413765,0.014149286586720097,1.5,-12913277.79838357,-4754736.779829273,-1296748.9552129684,112295.14112901395,13821787.988409212,0.01624900356208377,0.015333674900167217,1.9664132165258288,0.10322714548921838,5.914479767715127,2.4459809173651275,-5.3850021610578045,-0.0003195470774423146,-0.0010316651917380223,0.0010800200935842698
136,-0.008097922333844052,0.013020953875160137,1.5,-11205725.516961344,-7299375.546946207,-278677.0187437598,105173.8992812654,13376353.337797664,0.015725347054652734,0.015333674900167217,2.1271739063282893,0.02956614957444099,1.6940155870679838,-1.201837686088246,-1.1938488118381392,0.0004832814411508332,-0.00015258590084638035,0.0005067972064819691
137,-0.0032689815951510116,-0.014981166352276516,1.5,10822184.687725514,-6303572.588825851,-2377941.40278424,95523.6191622566,12747914.108312493,0.014986548913122786,0.015333674900167217,4.497550420005136,0.3629907259178257,20.79783659748144,17.696635236771648,-10.926074703762117,0.0041415483258388595,-0.0022585202164910577,0.004717344179043699
138,-0.015083604168234324,-0.002757983183422663,1.5,1737411.6065702434,-13404236.573001724,456697.9377873398,107509.77438854551,13524079.643436784,0.015899015270990337,0.015333674900167217,3.3224413178212915,0.061956796697789376,3.549862962933407,2.97542371926054,1.9360735384969554,0.0006745226388305565,-0.0007154683215509624,0.0009832983827088746
139,-0.014321383186223037,0.005479011733641954,1.5,-4335196.134909815,-12167883.373061111,-869363.7771930548,98520.1206729374,12946316.259293584,0.015219792055089679,0.015333674900167217,2.7761969608392283,0.07106727970293096,4.071855188453683,-1.3235736537279135,-3.850734664826248,-1.6723004943149794e-05,0.00038252078055008715,0.0003828861533758782
140,0.012307622829352527,-0.009145709717371232,1.5,7184897.432136055,11069012.935055563,335666.7673719146,102429.81995584955,13200699.627120549,0.01551884715949596,0.015333674900167217,5.644119283067804,0.06823301254871383,3.909463642504487,-3.6273970423534987,1.4580454962687357,-0.000705196551273048,-0.000699087321926568,0.0009929880460538593
141,0.015333646204315415,-2.966521366184408e-05,1.5,2080993.9764770127,12593036.898628222,930502.8734864957,96271.09169502507,12797693.145950647,0.015045069544504033,0.015333674900167217,6.281250661221561,0.17731356239225232,10.159318775505655,9.256026277756346,4.187807962147467,0.0005291721670303787,0.002416767806784276,0.002474023001968354
142,-0.013979335590961593,0.006300774744370141,1.5,-5387071.50829224,-12146500.157838643,718711.5634770157,104085.12364225595,13306936.230075793,0.01564373975235667,0.015333674900167217,2.718139624488469,0.05436955122317173,3.1151458191080827,-0.34406085044837753,3.0960871443638838,0.00030018631293984854,-3.230923874738504e-05,0.0003019200380644786
143,-0.013708246214147256,0.006870631097383672,1.5,-6908368.795619292,-10772288.459898653,374208.14236707194,96345.64872374339,12802647.765730565,0.015050894234806052,0.015333674900167217,2.6769821183641924,0.10958691760727385,6.2788678687446815,6.050480954625031,1.6780530178972777,-0.0010442584794581773,-0.001250902040177201,0.0016294881668916126
144,0.005745402657964682,0.014216607691072806,1.5,-11494310.992014859,4492440.205275178,2915262.956835083,94518.8553814218,12680692.500278577,0.014907522657669578,0.015333674900167217,1.186731962619042,0.23225138065203346,13.307023897447863,-0.645864795777463,13.291340928319604,0.00046405432884983125,0.0007038045421913358,0.0008430226887417818
145,-0.012787533965873316,-0.008461711470834634,1.5,5536733.157415982,-11766880.94589956,-1307361.0591592963,100411.0798587487,13069969.173276952,0.01536515940130152,0.015333674900167217,3.7261597999386815,0.17585955976650705,10.076010561649511,8.26673557549822,-5.760822142998739,0.0010457045821984472,-0.0019526840662322494,0.0022150560118760296
146,0.012035830670691016,0.009500545563833245,1.5,-8380205.540874747,10013474.3731794,2019477.4743164903,102616.34928894049,13212713.695486637,0.015532970993535332,0.015333674900167217,0.6682164254230407,0.15607035353959878,8.942172564933658,-1.6268511339700502,8.792940666748104,0.00026391079353239866,-0.00035129052270334825,0.00043937903714684885
147,0.006305560856078734,-0.01397717740583934,1.5,11188962.345795074,5358425.760476119,264420.42513208726,90507.42300918639,12408687.407110436,0.01458775131321686,0.015333674900167217,5.136184406383824,0.031231344345407617,1.7894242195116252,-1.3080050431941432,1.2211313788259952,6.1530412466016815e-06,-0.0008233445467831432,0.0008233675380011784
148,0.0008763274206738243,-0.015308613137570409,1.5,13223434.738658829,1331170.4022303491,254393.85922634695,103862.58419512582,13292703.154849855,0.015627007236256756,0.015333674900167217,4.769570652072201,0.04719970210260802,2.7043437247541973,-2.4718877333371325,1.0969257109735464,-0.0006886070599968569,0.000236961599333025,0.0007282379299624402
149,0.015256261273822139,0.0015388560325426909,1.5,-78009.04875390201,12219123.121269204,-4265827.242172723,98463.24043437655,12942578.465069706,0.015215397874560424,0.015333674900167217,0.10052717136289126,0.34833838912902204,19.95831953947872,5.189387116546775,-19.271864990045888,0.0008913632382319576,0.0014471479762376825,0.0016996369281703024
150,0.006041785613067198,-0.014093204481229681,1.5,11542092.402360158,5364668.136676047,-1736140.7848915423,96995.7341941511,12845767.63242474,0.0151015862920202,0.015333674900167217,5.117391111692802,0.13884555679040342,7.955264408234104,-1.7131246998644343,-7.768618639605803,-0.0002649607887258666,-0.0005242291274530683,0.0005873843695847197
151,-0.015281246854266134,-0.0012669177254263665,1.5,1195069.670506089,-13127764.259865317,-974649.4366716729,102698.95003285198,13218030.394289654,0.015539221346808093,0.015333674900167217,3.22431017800473,0.07424200574226894,4.253753591618033,-0.46130853731686977,-4.2286657531190475,0.00015185690912753076,0.00013801565578856756,0.0002052043910166532
152,0.0009539690629769501,-0.015303971019670057,1.5,12898929.572636912,-948095.7691569694,-971119.8177760446,98882.93604109315,12970132.744417762,0.015247790903859724,0.015333674900167217,4.7746431722766145,0.1548417674937889,8.871779769740085,7.756101986373363,-4.307128772134011,0.002068557967331952,-0.00013988712917712386,0.0020732825357683195
153,-0.013818610175905065,0.00664587080452149,1.5,-7958276.051462564,-10284482.191406941,-983984.30110348,99969.55829986147,13041202.274386637,0.01533134080685261,0.015333674900167217,2.693312010525229,0.22324992888802073,12.791278701879344,12.025563983697273,-4.359199663144037,-0.0017280913586220099,-0.0027099416284793914,0.0032140447062089226
154,0.010283590017125156,-0.01137406533758717,1.5,9910651.248475248,8587843.323686015,-269687.72868966224,101128.61121915365,13116584.639001431,0.015419960912454815,0.015333674900167217,5.447479057116016,0.029446276160379675,1.6871473463664461,1.207587461125042,-1.178218439884946,0.00018765330660613748,0.0002769748588106486,0.0003345576719990079
155,0.0013772069593781882,0.015271702162334701,1.5,-13034237.104859332,1334153.930463332,1497897.7758329338,102227.92734963985,13187683.699676294,0.015503545531979834,0.015333674900167217,1.4808592861980305,0.11446364182945748,6.5582835845250225,0.6883066512253624,6.522063901015484,-0.0001912349807417313,-5.145033598976702e-05,0.00019803523659376948
156,0.011958130833257056,-0.009598160913358609,1.5,9027936.09732253,9626423.253818577,-627495.6851390251,102610.23758250085,13212320.22295351,0.01553250842410526,0.015333674900167217,5.6068322669703,0.09043069747834674,5.181297303933604,4.406915627402614,-2.7248736493100494,0.0006412313212260604,0.001015152351660005,0.0012007130816319765
157,0.010468859959571787,0.011203774234198613,1.5,-11068771.277299054,6913278.314052216,3610620.5022073216,107772.50209696795,13540594.338789748,0.015918430077804194,0.015333674900167217,0.8192949558296361,0.3305620287347292,18.939809113782225,-10.798509376084985,15.559838190711138,0.002341555153210063,-0.0018087610516521312,0.0029587999387417742
158,-0.014924231044346033,0.003519788868525523,1.5,-3287108.2985932846,-12593184.132908622,185456.34710897153,99590.31004271563,13016441.9727015,0.0153022323998493,0.015333674900167217,2.9099811080537608,0.027664886241875547,1.585081222369006,1.3586384620478578,0.8164459632768443,-0.00011958391727343379,-0.00034456171314945806,0.0003647233025718934
159,-0.0056861604172582444,-0.014240406091584034,1.5,12070687.402603634,-4578443.617653637,-1256215.008202675,98893.14800076972,12970802.460844165,0.015248578227801264,0.015333674900167217,4.332488240373672,0.09853844537086572,5.645837039531029,-0.9917178731236648,-5.558054654019477,-0.00030370579456828924,-5.001026391079737e-05,0.0003077957701963812
160,-0.010213720185642046,-0.011436848600616618,1.5,9744373.436190547,-8340141.929377502,-1124608.2553312462,97443.51075070078,12875384.452281643,0.015136404060297063,0.015333674900167217,3.9834248846787688,0.0899504000344107,5.153778287485148,-1.2034977851575053,-5.011289626201456,-0.0004089831984748389,1.8714081122797252e-05,0.0004094111301210314
161,0.004719819989925888,-0.014589204406228398,1.5,11735568.427909026,4747090.389716837,1603658.4813612895,95712.21013121004,12760491.919166716,0.015001335487301528,0.015333674900167217,5.02527676032641,0.14478360319426328,8.29548940572811,-4.074686800235363,7.225792133775716,-0.0008608971153232607,-0.000792777102605809,0.0011703159306734113
162,-0.015115665075433792,0.0025764811800844285,1.5,-3291644.2432415406,-12440406.718871878,-1604654.324395835,98853.08338690648,12968174.761924673,0.015245489084114595,0.015333674900167217,2.9727641357085344,0.1530328138494545,8.768134360584916,5.12081209470856,-7.117405682968786,-0.000490624287784916,-0.0012932018940878137,0.0013831425561513047
163,0.013174808716509437,0.007845125953571752,1.5,-5964726.046573896,11674857.205504224,-1074169.4067279347,101710.12268487863,13154242.186228031,0.015464231423588213,0.015333674900167217,0.5370776234916922,0.10423895802592248,5.9724523557266975,3.701358281011149,-4.687230954093852,-0.0005502459926310672,0.0008329467146115134,0.000998283968512298
164,0.015091931251299895,0.0027120466533700474,1.5,-2767338.081219323,12497645.454637012,-493012.93959367933,96454.14200033122,12809854.164828833,0.015059366134730705,0.015333674900167217,0.17780404587234575,0.055586781214822086,3.1848879603263924,-2.296920560933946,-2.206279052293906,0.0003996001519983774,-0.0005412579391277689,0.0006727855811073584
165,-0.01442017611553485,0.005213454396173073,1.5,-3079327.57402715,-12706618.74122403,1432753.9322747465,101686.09001382173,13152688.013232825,0.015462404325490894,0.015333674900167217,2.7946754141724997,0.15421451154133906,8.835840650990251,-6.229537306402944,6.266174667037761,0.0005178256365780363,0.0015933724819410257,0.0016754042067824567
166,-0.004735168445885025,0.01458423003566225,1.5,-13245340.203231053,-2015808.8437570657,233229.85102109105,105544.26864603633,13399885.02030168,0.015753011087204113,0.015333674900167217,1.8847363280356615,0.1638279614565739,9.386650757693609,9.333046228185033,1.0017287803947172,-0.002365367584364331,-0.0009870969390964948,0.0025630692882431445
167,-0.01011248993912419,-0.011526453625253959,1.5,8799837.634632673,-9053168.972206006,-1004059.8669643922,94286.78142092418,12665115.358797949,0.014889210046622579,0.015333674900167217,3.9922415252277452,0.11222984463770823,6.430296433149615,4.541986167680715,-4.55182094010449,0.0005304872936970732,-0.0011812947217305029,0.0012949416930357872
168,-0.012714190970487316,-0.008571518763322924,1.5,5535270.450144172,-11934531.109324105,1210793.4693476113,102594.28864298154,13211293.37275798,0.015531301250872763,0.015333674900167217,3.7347715008443783,0.18331139586479006,10.502969319704363,9.078972646446294,5.2805890027279245,0.0013161384391252133,-0.0020642109289881402,0.002448098680669763
169,-0.00567068584651988,-0.01424657530686225,1.5,12874591.24213886,-3812894.154546287,2082786.1788431746,108526.98651974906,13587908.58641285,0.015974053082498656,0.015333674900167217,4.333574671329611,0.17854128190420365,10.229661921966327,-5.166244640080544,8.829263806035408,-0.001188217243251884,0.0008888962493010261,0.0014839126521404616
170,-0.006144514525145331,-0.014048719770651565,1.5,10974397.685616853,-7099816.305982709,-1165001.0040886758,101221.03215864187,13122576.861283692,0.015427005416486487,0.015333674900167217,4.300086107672854,0.18453047714427395,10.572817531902198,9.252838237207646,-5.11560896853606,0.0022020858237239435,-0.0011471308275385825,0.002482960150815013
171,0.005661949291440898,-0.01425004968991933,1.5,11597435.507470487,5122409.015693357,1829565.9770354703,96450.9281316827,12809640.74977591,0.01505911524230217,0.015333674900167217,5.090590125262871,0.14816421069129207,8.489183947498145,-2.1461627854721503,8.213417643874845,-0.00035999536667789735,-0.0006160125429196823,0.0007134900959816662
172,-0.003428219574195218,0.014945530987392949,1.5,-12940818.601035805,-3463999.089659862,-8692.454470740395,105489.73969428366,13396423.079197051,0.015748941201789286,0.015333674900167217,1.7962766545878457,0.0360737719663893,2.0668748847914515,-2.0665403573407013,-0.037185223729887244,0.0006440852241520918,-0.0002677979770539952,0.0006975396278959802
