particle_id,x_m,y_m,z_m,vx_m_per_s,vy_m_per_s,vz_m_per_s,K0_eV,speed_m_per_s,r_larmor_m,r_source_m,phi0_rad,theta_rad,theta_deg,angle_component_1_deg,angle_component_2_deg,guiding_center_x_m,guiding_center_y_m,guiding_center_r_m
1,-0.012986365830736682,0.008153274707397814,0.048,-6347325.2220247155,-11515348.405536607,-112532.78094793254,101633.92125302313,13149313.670372056,0.015458437421266178,0.015333674900167217,2.580958403964972,0.05750555932004737,3.2948258475779104,-3.2580941410562705,-0.490611795498536,0.0005511690683017555,0.0006913088438732238,0.0008841353173977152
2,0.001581160846612375,0.015251934838608448,0.048,-12678124.56542851,3599078.774185198,344239.840484446,102164.27419017736,13183577.344070503,0.015498718067767417,0.015333674900167217,1.4674958163071046,0.17524036088728634,10.040533079190933,9.927287701401093,1.503749782356746,-0.0026499447000070077,0.00034743106551161224,0.00267262329152048
